model,sample,dependent,variable,coef,std_err,p_value,nobs,firms,years,r2_within,engine
F_Stage_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,treat_2021_2022,0.2378862696054643,0.058379735769109035,4.61668535460813e-05,36605,5629,8,-0.12206596443100182,PanelOLS
F_Stage_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,treat_2023_2024,0.4325699457532889,0.06992344161448515,6.234845972841185e-10,36605,5629,8,-0.12206596443100182,PanelOLS
F_Stage_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,ln_assets,-0.9966972157095747,0.052266674775196253,0.0,36605,5629,8,-0.12206596443100182,PanelOLS
F_Stage_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,roa,-0.4031582524857549,0.17180052227699635,0.018948550489405358,36605,5629,8,-0.12206596443100182,PanelOLS
F_Stage_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,cashflow_ratio,-0.15482779502428495,0.1888888445430838,0.41240671447692945,36605,5629,8,-0.12206596443100182,PanelOLS
F_Stage_eff_invention_apply_rd_10k,,eff_invention_apply_rd_10k,firm_age,0.17512035540730164,0.11958130691141104,0.14308230544940947,36605,5629,8,-0.12206596443100182,PanelOLS
F_Stage_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,treat_2021_2022,0.2678534592568764,0.05802364281661562,3.922443086112892e-06,36605,5629,8,-0.1556177866281403,PanelOLS
F_Stage_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,treat_2023_2024,0.48873089153264376,0.07037804525055184,3.876676757386122e-12,36605,5629,8,-0.1556177866281403,PanelOLS
F_Stage_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,ln_assets,-0.9746962630266552,0.05208570712958766,0.0,36605,5629,8,-0.1556177866281403,PanelOLS
F_Stage_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,roa,-0.47709785203252747,0.16629555675555713,0.00412082347067555,36605,5629,8,-0.1556177866281403,PanelOLS
F_Stage_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,cashflow_ratio,-0.0449294280016023,0.1874136752307,0.8105380704797736,36605,5629,8,-0.1556177866281403,PanelOLS
F_Stage_eff_invention_grant_rd_10k,,eff_invention_grant_rd_10k,firm_age,0.19862892590238912,0.11844606596156129,0.09356104027283707,36605,5629,8,-0.1556177866281403,PanelOLS
F_Stage_eff_invention_apply_staff,,eff_invention_apply_staff,treat_2021_2022,0.15452175802169926,0.04672204555808969,0.0009432206316475344,36605,5629,8,-0.060337766660057524,PanelOLS
F_Stage_eff_invention_apply_staff,,eff_invention_apply_staff,treat_2023_2024,0.17676763684038735,0.053801440510950205,0.0010189445243484752,36605,5629,8,-0.060337766660057524,PanelOLS
F_Stage_eff_invention_apply_staff,,eff_invention_apply_staff,ln_assets,-0.7874932386561806,0.03905995623248454,0.0,36605,5629,8,-0.060337766660057524,PanelOLS
F_Stage_eff_invention_apply_staff,,eff_invention_apply_staff,roa,-0.02927433599226809,0.12507451507758913,0.8149437014908383,36605,5629,8,-0.060337766660057524,PanelOLS
F_Stage_eff_invention_apply_staff,,eff_invention_apply_staff,cashflow_ratio,0.1296179663031729,0.14067076463182154,0.3568342506384885,36605,5629,8,-0.060337766660057524,PanelOLS
F_Stage_eff_invention_apply_staff,,eff_invention_apply_staff,firm_age,0.13649126831836347,0.11180963566136114,0.2221911529489502,36605,5629,8,-0.060337766660057524,PanelOLS
F_Stage_ln_invention_apply,,ln_invention_apply,treat_2021_2022,-0.028490976869815162,0.023445754808322842,0.2243040365695128,36605,5629,8,-0.08026253032333885,PanelOLS
F_Stage_ln_invention_apply,,ln_invention_apply,treat_2023_2024,-0.04971290406831926,0.028600402864418836,0.08218746755366735,36605,5629,8,-0.08026253032333885,PanelOLS
F_Stage_ln_invention_apply,,ln_invention_apply,ln_assets,0.056577704587326416,0.017808888030422756,0.001489857441955289,36605,5629,8,-0.08026253032333885,PanelOLS
F_Stage_ln_invention_apply,,ln_invention_apply,roa,-0.007578353392680611,0.07192733488647018,0.9160898511279898,36605,5629,8,-0.08026253032333885,PanelOLS
F_Stage_ln_invention_apply,,ln_invention_apply,cashflow_ratio,-0.058353812724706786,0.07658205273677696,0.44607914634280776,36605,5629,8,-0.08026253032333885,PanelOLS
F_Stage_ln_invention_apply,,ln_invention_apply,firm_age,-0.07932725151036533,0.06938219994626409,0.25290744748236516,36605,5629,8,-0.08026253032333885,PanelOLS
F_Stage_ln_rd_expense_10k,,ln_rd_expense_10k,treat_2021_2022,-0.26494961078818974,0.053825002324863584,8.591675517699571e-07,36605,5629,8,-0.3322857181114709,PanelOLS
F_Stage_ln_rd_expense_10k,,ln_rd_expense_10k,treat_2023_2024,-0.47352684262831507,0.06511842598096011,3.632649736573512e-13,36605,5629,8,-0.3322857181114709,PanelOLS
F_Stage_ln_rd_expense_10k,,ln_rd_expense_10k,ln_assets,1.0558628999424244,0.049952940066284424,0.0,36605,5629,8,-0.3322857181114709,PanelOLS
F_Stage_ln_rd_expense_10k,,ln_rd_expense_10k,roa,0.3970416484374613,0.15812593387684773,0.012046733229750473,36605,5629,8,-0.3322857181114709,PanelOLS
F_Stage_ln_rd_expense_10k,,ln_rd_expense_10k,cashflow_ratio,0.09122477349210645,0.17510923426180713,0.6023988919380221,36605,5629,8,-0.3322857181114709,PanelOLS
F_Stage_ln_rd_expense_10k,,ln_rd_expense_10k,firm_age,-0.24920905644805813,0.08440216367847497,0.0031530744189043336,36605,5629,8,-0.3322857181114709,PanelOLS
